id	title_en	keywords_en	authors	date	langue	translated
3046	90 Selected Diasporas Web Sites	web addresses,Concept of Diaspora,Armenian,Greek,Jewish,African,Indian,Chinese,Kurdish,Caucasian Diasporas.	Rollan Françoise	2005-11-07	fr	1
24931	Choice of housing and gentrification in a medium size city. Profiles, trajectories and motivations of the residents of new dwellings in Neuchatel (Switzerland)	gentrification,medium-sized city,residential mobility,Switzerland,urban regeneration	Rérat Patrick	2012-01-19	fr	1
3067	Politics of insular development in the Maldives archipelago	anthropogenic impact,atoll,environment,insular development,Maldives,micro-state,tourism	Rufin-Soler Caroline	2005-10-17	fr	1
3081	Tsunami in south-east Asia: retrospective analysis on the management of an apocalyptic natural cataclysm	education,hazard,land use planning,natural risk,risk management,south-east Asia,tsunami,vulnerability,warning system	Ozer Pierre,De Longueville Florence	2005-10-14	fr	1
7149	The Vidal de la Blache's french scenery. A critical reconstruction	history of geography,France,Vidal de la Blache,iconography,landscape,teaching,rural settlement	Mendibil Didier	2003-09-17		1
7177	Cybergeo and interactivity		Pumain Denise	1999-02-12	en	1
4513	Touring in Psérimos : How and why such a small island located in the south-east of the Aegean Sea has become a tourist hinterland for the Kalymnos and Kos islands (Dodecanese, Greece)	Greece,island,touring,hinterland,local population	Scol Jean	2000-12-13	fr	1
3132	Use of NOAA-AVHRR data for sea breeze and urban heat island study. Example of Sfax (South-Eastern of Tunisia)	land-sea breeze,urban heat island,Sfax,NOAA-AVHRR imagery	Dahech Salem,Beltrando Gérard,Bigot Sylvain	2005-08-08	fr	1
5484	French local authority (préfet de département) between global and local policy of water : example of the limitation of the uses	environmental law,global,local,articulation,local authority	Belaidi Nadia	2006-06-15	fr	1
5493	Albert Demangeon (1872-1940). Sources and Bibliography	Albert Demangeon,economic geography,French School of geography,history of geography,human geography,regional geography	Wolff Denis	2005-07-05	fr	1
5494	Take your maps citizen. Democracy through maps	graphic semiology	Chapuis Anne,De Golbéry Luc	2000-11-17	fr	1
5497	Hypertexte et géographie	analyze,automatism,spatial knowledge,interactivity	Gazel Hervé	1997-06-26	fr	0
5505	The Risk's Concept and Critical Ecologo-Economical Regions.		Trofimov A.M.,Shagimardanov R.A.,Petrova R.S.	1998-02-20	en	1
5513	Recensement en continu… Découpages figés. Quelques précisions pour recentrer et élargir le débat.		Bussi Michel	1999-08-17	fr	0
5514	La rénovation du recensement		Baccaïni Brigitte	1999-08-15	fr	0
5516	Nos partenaires scientifiques			2007-05-21	fr	0
5517	Collaborations			2007-05-21	en	1
3200	Regional and structural factors in Swedish regional growth during the 1990s	region,shift-share analysis,structure,Sweden	Wenjuan Li	2006-10-18	fr	0
3207	Towards a Theory of Urban Fragmentation: A Cross-Cultural Analysis of Fear, Privatization, and the State	fear,privatization,the state,United States,China,Latin America	Low Setha	2006-10-02	en	1
5020	Le projet scientifique			2015-04-02	fr	0
25580	Populations rurales algériennes : encadrement socio-administratif et émigration		Bataillon Claude	2012-11-13	fr	0
3219	Spatial simulation of water vole outbreaks : study of landscape influence	cellular automata,landscape,outbreak,spatial simulation,water vole	Note Priscilla,Poix Christophe	2006-07-17	fr	1
5024	Qui sommes-nous ?			2015-04-01	fr	0
24606	Methods for mapping regional trends of HIV prevalence from Demographic and Health Surveys (DHS)	interpolation,kernel interpolation,regional trends,methodology,demographic and health surveys,developing countries,HIV	Larmarange Joseph,Vallo Roselyne,Yaro Seydou,Msellati Philippe,Méda Nicolas	2011-10-26	en	1
3338	Climatic analysis of the Gouré area, eastern Niger: recent changes and environmental impacts	climatic evolution,drought,environmental degradation,Niger,Sahel	Ozer Pierre,Bodart Catherine,Tychon Bernard	2005-05-02	fr	1
3230	The romanian-ukrainian frontier and the real importance of the question of the minorities	frontier,geopolitics,identity,minorities,Romania,territory,Ukraine	Beaumont Frédéric	2005-02-23		1
3238	A city in the rainforest : São Gabriel da Cachoeira, the isolated capital city of the Upper Rio Negro	Amerindians,Brazil,brazilian Amazon,city in a tropical forest context,development,local study,population,regional geography	Eloy Ludivine,Le Tourneau François-Michel,Théry Hervé	2005-03-24	fr	1
3275	Fractals in urban geography : a theoretical outline and an empirical example	spatial structure,urban geography,urban system,fractals,non-linear dynamic	Tannier Cécile,Pumain Denise	2005-04-20	en	1
3257	Regional integration. The Case of greater Paris	centrality,city,Paris,regional planning,urban geography,urban growth	Gilli Frédéric	2005-04-15	fr	1
5023	The scientific Project			2015-04-02		1
3280	Analyse of a pioneer front by multidate satellite images 1987 - 2002. The case of the North-West of Petén (Guatemala)	pionnier front,vegetation dynamics,spatial dynamic,territorial construction,spatial structure,temporal environmental change,archaeology,Maya,image processing,remote sensing,cartography,Petén,Guatemala	Selleron Gilles	2004-10-28	fr	1
3273	Landscape and animal outbreaks: the role of landscape features on the fossarial water vole travelling wave spreading	landscape constraint,travelling wave,spreading,accessibility,potential	Foltête Jean-Christophe,Berthier Karine,Cosson Jean-François	2005-04-19	fr	1
18082	Updating a Marine pollution sensitivity atlas : towards an operational coastal GIS for the French administrations (the case of the Département de la Manche)	Polmar-Terre Atlas,GIS,Sensitivity Index,Marine Pollution,Coastal Zone,Département de la Manche,Marine Spatial Data Infrastructure,MIMEL	Le Berre Iwan,Quemmerais Frédéric,Fichaut Bernard	2008-05-06		1
3333	Elections régionales 2004 : jeux d'échelles entre local, régional et national. L'enseignement des cartes de France par canton		Bussi Michel,Colange Céline,Gosset Jean-Paul,Fourquet Jérome	2004-03-25	fr	0
3298	Spatial Analysis Approach of Feasability of Groundwater Capture in the "Massif de la Fournaise" (Reunion Island - France - Indian Ocean)	Fournaise Massif,GIS,groundwater resources,hydrogeologic modeling,hydrogeology,Réunion Island,spatial analysis	Pennober Gwenaelle,Odon Olivier,Join Jean-Lambert,Folio J-L.	2004-06-22	fr	1
3316	Optimal location of healthcare facilities in developing countries : an example in Rwanda	location,hospital,p-median,Rwanda	Querriau Xavier,Kissiyar Mohamed,Peeters Dominique,Thomas Isabelle	2004-08-24	fr	1
3346	Des évolutions dans les comportements spatiaux des entreprises en 2003 ?		Bouinot Jean	2004-04-01	fr	0
3361	Monolinguisme anglais et diversité culturelle, une illustration des lois des marchés.		Chevalier Jean-Pierre	2004-04-02	fr	0
3401	The constructions of the inhabitants’ world : Pragmatic and hermeneutic light.	dwelling,double interview,pragmatic approach,hermeneutic approach,ethic,human science,dwelling	Hoyaux André-Frédéric	2003-01-15	fr	1
3365	Making knowledge industries a GO : Some commercial considerations	high-tech,intellectual property,location factor,pharmaceutical industry,risk finance	Laulajainen Risto	2005-10-07	en	1
3389	Elargissement de l’Union Européenne : résultats des référendums sur l’adhésion dans les pays d’Europe centrale et orientale	Central and Eastern Europe,electoral geography,enlargement,referendum	Rey Violette,Mulatier Séverine,Roth Hélène	2004-04-09	fr	0
3352	Social representations as a prerequisite knowledge to support local action. The example of the French Northern Alps	social representation,landscape,social modelling of landscape,local development,negociation	Guisepelli Emmanuel	2005-05-03	fr	1
3359	Elections régionales 2004, deuxième tour : Plongée socio-électorale sous la vague rose		Bussi Michel,Colange Céline,Gosset Jean-Paul,Fourquet Jérome	2004-04-01	fr	0
3376	Regional economic dynamics in Tunisia. Shift-Share-Analysis	employment,labour force,regional economic dynamic,regression,shift-share analysis,Tunisia	Belhedi Amor	2005-05-09	fr	1
3458	Combining <em>L</em><em><sub>1</sub></em> and <em>L</em><em><sub>2</sub></em> Norms for a more Robust Spatial Analysis :the &quot;Meadian Attitude&quot;	meadian,robustness of efficiency,mean,median,L-estimators,bootstrap,robust spatial filtering	Josselin Didier,Ladiray Dominique	2002-08-12	en	1
3472	Likeness, proximity and geographical discontinuity	discontinuity,proximity,smoothing,spatial structure	François Jean-Christophe	2002-05-13	fr	1
3481	The loglinear analysis of contingency tables and the logit model I : principle, application, interest and limits	interaction,Logit,loglinear,odds ratio,qualitative data	Kah Estelle,Pruvot Michel	2003-01-10	fr	1
3491	Central commune, urban agglomeration, daily urban system :What reliability for urban studies ?	city,statistical perimeter,urban indicator	Guérois Marianne,Paulus Fabien	2002-04-26	fr	1
3516	L'évolution des comportements spatiaux des entreprises : confirmation en 2002 du tournant favorable esquissé en 2001 ?		Bouinot Jean	2003-03-17	fr	0
3425	A systemic approach to transport accessibility. A methodology developed in Strasbourg: 1982-2002	accessibility,cartographic transformation,cartography,databases,functional space,Luxemburg,modelling	Cauvin Colette	2005-05-10	en	1
3426	The ethics, politics and aesthetics of field work: five forms of comprehensive interviewing	comprehensive interviewing,constructing communication,constructing objectivity,epistemology,ethics of qualitative research,methodology,paradox of observation	Matthey Laurent	2005-05-31	fr	1
3517	Enquête LMD sur le web		Cauvin Colette,Schlumberger R.	2003-02-27	fr	0
3520	Heritage of Henri Baulig (1877-1962)  biographical issues, complete bibliographical elements, handwritings inventory	geomorphology,biography,bibliography,handwriting,Strasbourg,university,history	Masutti Christophe	2002-11-22	fr	1
4840	Regional planning in Haiti	regional planning,Haïti,regional development	Bernardin Ernst A.	1999-03-16	fr	1
4839	Improving the perfomance of a commercial mapping on the web : proposals for the web site of the french forest authority	geomatics,internet,wood sale,applied cartography,ONF,France	Godard Vincent	2000-12-21	fr	1
4894	Sociabilité, solidarité : culture, identité et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)	Cape Town,family structure,housing,mental map,public space,social relations,South Africa,urbanisation	Houssay-Holzschuch Myriam	1999-05-05	fr	0
3536	Urbanisation and everyday mobility.<br />Long-term changes of travel in urban areas of Sweden	planning,urban density,urban transportation	Vilhelmson Bertil	2005-02-02	en	1
3583	Oil pollution using radar imagery	Arctic,hydrocarbon,pipeline,pollution,radar imagery,Russia	Gaye Amadou,Marchand Yvette,Rees G.	2004-06-02	fr	1
4193	,		Terrier Christophe	2002-04-22	fr	0
4195	Les profils de vote selon les départements		Dumas Eugénie,Guérois Marianne,Madelin Malika,Vacchiani-Marcuzzo Céline	2002-04-24	fr	0
4198	The French political puzzle : 15 maps at district scale for understanding the presidential election		Bussi Michel,Buléon Pascal,Colange Céline,Gosset Jean-Paul,Fourquet Jérome,Freire-Diaz Sylviano	2002-04-29	fr	1
3627	From local to national scale. How becomming a Deputy during French Restoration (1830'-1840') ?	local,national,public service,register,representation,scale,territory	Verdier Nicolas	2004-05-10	fr	1
3634	Contribution to fractal Analysis of cities : A Study of metropolitan Area of Milan 	fractals,Milan,perimeter,urbanized surface	Caglioni Matteo,Giovanni Rabino	2004-04-20	en	1
4219	A geo-economic gravity model of trade for European Union, Central Europe and Mediterranean countries	Central or Oriental European Countries,European Union,exploratory data analysis (EDA),gravity model,international trade,mediterranean countries	Josselin Didier,Nicot Bernadette	2003-03-12	fr	1
4136	Les nouvelles spatialités des comportements électoraux français. L’exemple des élections présidentielles 1981-1995		Bussi Michel,Freire-Diaz Sylviano	2002-04-16	fr	0
3616	Geographic information system and spatial effect	GIS,ligneous dynamics,spatial pattern,grazing,burning,cutting	Cohen Marianne,Mering Catherine	2004-05-25	en	1
