"x";"y";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max"
"2712";4101;3001;0.0338192713964233;0.795493239705143;0.930660402486926;-0.552701277036346;0.802918818245882;11608.16;42.08
"2713";4201;3001;0.0372241801495411;0.663768798837421;0.917953736367072;-0.806842293670669;0.895156616439537;14198.46;33.08
"2714";4301;3001;0.100786887056842;0.187484376147092;0.816088096325819;-1.25497962449411;0.89710629556207;51238.6;113.88
"2715";4401;3001;0.127242733980457;0.0864475564493739;0.828447273123524;-1.33539576117283;0.860160319124826;91054.42;113.88
"2716";4501;3001;0.12279108780078;0.17275276765688;0.806811909678552;-1.15035690433685;0.847538761982387;56285.34;113.88
"2717";4601;3001;0.0353078526892889;0.825949389378107;0.891128933622175;-0.629526134920869;0.758708501541123;11430.26;53.64
"2718";4701;3001;0.0349857735103866;0.959117865227703;0.897995767859987;-0.850977986487193;0.896657064379276;9638.3;38.92
"2719";4801;3001;0.0324336903251082;0.846992783297337;0.910843746454376;-0.787292659400932;0.933328168112556;11064.77;48.56
"2720";4901;3001;0.043452489625615;0.690562815966347;0.926423776307237;-0.592095289935219;0.89805799293821;13161.4;48.56
"2721";5001;3001;0.0348514304672487;0.4478439671399;0.890909602054991;-0.643713606586997;0.864693647623305;20856.88;109.6
"2722";5101;3001;0.0988651313895594;0.169934767396571;0.829225230897105;-1.04533946118969;0.917278736988814;47373.24;109.6
"2723";5201;3001;0.111428836767036;0.220984314279026;0.825860550334355;-1.01033466619533;0.90519694540271;42536.88;109.6
"2724";5301;3001;0.0543634689739207;0.530824105875946;0.897836069827471;-0.545259203915147;0.768590801512439;18521.54;60.76
"2725";5401;3001;0.0581069399158175;0.58766418333699;0.900595201344272;-0.463784363528306;0.732391066440302;16111;60.76
"2726";5501;3001;0.030385881355937;0.876270235765266;0.941644338108107;-0.334869984895721;0.797283686281143;10431.75;58.84
"2727";5601;3001;0.0373075545114214;0.821747158995361;0.884881366702645;-0.546747093737518;0.829224576367747;10607.26;58.84
"2728";5701;3001;0.0398913196188608;0.897289882592875;0.877029053638354;-0.499349930697684;0.835814907650851;10078.81;52
"2729";5801;3001;0.0614579737313722;0.352740588083534;0.863010584617636;-0.752108734558398;0.916937961097064;26903.3;96.92
"2730";5901;3001;0.0864521772475338;0.161523266930606;0.853066579804884;-0.878220341588878;0.892108075143252;58098.14;131.96
"2731";6001;3001;0.0795744090756256;0.158779297836783;0.845042425612828;-0.842373086890511;0.883524551833376;55690.33;131.96
"2732";6101;3001;0.0350525251124201;0.306542916348434;0.882273010366626;-0.675466618542298;0.923428512402871;30063.08;123.2
"2733";6201;3001;0.0291918128615354;0.575960818908965;0.92553339430861;-0.49326209521724;0.912422882459018;16167.29;73.88
"2734";6301;3001;0.0439294258765991;0.391914285453565;0.876243931649743;-0.653992494622189;0.911517104865044;24275.31;121.84
"2735";6401;3001;0.0417510392180041;0.364018022002581;0.880692565059964;-0.640886429934153;0.908818724414686;24763.47;121.84
"2736";6501;3001;0.0327729338267528;0.765432283394761;0.919439148646219;-0.467828183215919;0.897735710106123;12362.11;62.72
"2737";6601;3001;0.0385256371585696;1.35885401239227;0.862084393574346;-0.523131831150935;0.888241686460015;7169.48;47.84
"2738";6701;3001;0.0260737895599285;3.80640063496952;0.762312575574229;-0.650869306049333;0.982695616938909;2607.9;40.6
"2739";6801;3001;0.0276136112790776;5.41597929384721;0.676229034598503;-1.00410704476026;0.954652244311386;1673.88;40.6
"2740";6901;3001;0.0230725678342886;6.9869264776438;0.739521867696235;-0.991918250701284;0.813450656277644;1391.11;40.6
"2741";7001;3001;0.039819309615998;1.76738210033858;0.811532040687032;-0.751584045228635;0.742387663450364;5064.57;57.32
"2742";7101;3001;0.0432026327950224;0.872423462094702;0.876631649759935;-0.661828997167217;0.770918202576369;10767.41;57.32
"2743";7201;3001;0.052815869439727;0.821801119307605;0.893654408350163;-0.60087809697261;0.766411326435255;11224.02;47.44
"2744";7301;3001;0.0539034039584886;1.07387739662105;0.924957482386612;-0.509894372467195;0.740562185436296;8453.67;47.44
"2745";7401;3001;0.0537054230515647;1.07537168177173;0.932364381839268;-0.558168449809535;0.800451453907296;8382.07;36.88
"2746";7501;3001;0.0391513620917665;0.896537781109079;0.910991829424057;-0.657852519673802;0.822705130586143;10060.5;41.68
"2747";7601;3001;0.0565411282275833;0.614227978908908;0.871519434675797;-0.854732780700324;0.880705775633717;15196.31;49.32
"2748";7701;3001;0.0509310840968013;0.410805266390855;0.864849818591375;-0.855823002113479;0.891974688906904;21361.9;51.8
"2749";7801;3001;0.154829696035792;0.101369423816094;0.792495576728181;-1.32773296828463;0.903282297012709;89998.51;179.68
"2750";7901;3001;0.146196303592822;0.0840451644962454;0.80896782081359;-1.31194706893365;0.916734496482381;99859.32;179.68
"2751";8001;3001;0.0562920797786119;0.261497460877612;0.823224709257922;-0.967438160659048;0.931052172978456;35511.01;116.24
"2752";8101;3001;0.0721429339356474;0.497762052707897;0.739370371142923;-0.903821425769064;0.881468203999289;16490.99;110.52
"2753";8201;3001;0.027830197969692;3.71158568232857;0.670173543994347;-0.677601905981169;0.86515954118254;2551.53;92.36
"2754";8301;3001;0.022511404486614;7.69979534818905;0.5620910550564;-0.94685921340241;0.929950170685465;1339.2;51.14
"2755";8401;3001;0.027572528940465;9.86392297803339;0.55157201888514;-0.844817316841029;0.933311029307283;959.58;46.74
"2756";8501;3001;0.0462680154810199;12.6603806326374;0.669022102385112;-0.335512143721508;0.783286978129529;712.12;5.2
"2757";8601;3001;0.0517759989774539;5.67533642931902;0.743016684536335;-0.334896822761361;0.823933992461203;1617.05;5.2
"2758";8701;3001;0.0600185348125928;6.4787619723156;0.776205933667554;-0.36018668708083;0.856273413451373;1564.53;5.2
"2759";8801;3001;0.0611067488349078;6.86816445510215;0.825540381676716;-0.166173129824595;0.763942253591156;1303.17;2.16
"2760";1;3101;NA;NA;NA;NA;NA;NA;NA
"2761";101;3101;NA;NA;NA;NA;NA;NA;NA
"2762";201;3101;NA;NA;NA;NA;NA;NA;NA
"2763";301;3101;NA;NA;NA;NA;NA;NA;NA
"2764";401;3101;NA;NA;NA;NA;NA;NA;NA
"2765";501;3101;NA;NA;NA;NA;NA;NA;NA
"2766";601;3101;NA;NA;NA;NA;NA;NA;NA
"2767";701;3101;NA;NA;NA;NA;NA;NA;NA
"2768";801;3101;NA;NA;NA;NA;NA;NA;NA
"2769";901;3101;NA;NA;NA;NA;NA;NA;NA
"2770";1001;3101;0.0495971603135132;1.08140809636755;0.855696412546886;-0.748337217086127;0.888954322432019;8385.09;45.12
"2771";1101;3101;0.031431312515508;0.597803091408718;0.895187900299748;-0.748890907428992;0.86132625279075;15609.04;73.68
"2772";1201;3101;0.0287841349128271;0.57000298228135;0.888212319921303;-0.641035199690603;0.775711848098902;16407.44;73.68
"2773";1301;3101;0.0401130301615636;0.514456375772049;0.874837010194086;-0.594929126274222;0.752408102795127;18438.6;91.64
"2774";1401;3101;0.039571586266905;0.515941861830994;0.873592608649796;-0.6601165070763;0.796280664887944;18348.24;91.64
"2775";1501;3101;0.0684434956547385;0.353054466105234;0.804849801497467;-0.751057177580736;0.788295111696806;27192.19;225.4
"2776";1601;3101;0.0649900197552615;0.291297462552197;0.812777899224087;-0.721044991724749;0.787326637916263;29529.23;225.4
"2777";1701;3101;0.0391310496826926;0.545003265868692;0.891870621221506;-0.599624335883137;0.799061168703369;16964.25;125.91
"2778";1801;3101;0.0512049832061444;0.665424017518276;0.870212764955676;-0.775945792343239;0.835261167531206;15546.02;80.32
"2779";1901;3101;0.0476545368481052;0.673149765310627;0.872010682580238;-0.927097009131883;0.837321485580301;13983.88;55.96
"2780";2001;3101;0.0483768166052386;0.646916656786816;0.882528655488827;-0.928215889467338;0.8299678898981;15038.31;46.16
"2781";2101;3101;0.0423593661356366;0.524421697727502;0.846285796122699;-1.0336268947473;0.851324214678439;18128.22;108
"2782";2201;3101;0.0874086802186008;0.33167726334448;0.789388873647135;-0.979466275809401;0.78158173770456;26711.58;108
"2783";2301;3101;0.0729244748161462;0.363974033942703;0.799795246103554;-0.853069540087449;0.739286322359576;28249.95;108
"2784";2401;3101;0.125607542915946;0.125966077359948;0.764235825538911;-1.27388797407803;0.816169982281145;78136.68;300.28
"2785";2501;3101;0.127693910861008;0.13252002683902;0.756565175798991;-1.34110559842715;0.815107531372238;74377.65;300.28
"2786";2601;3101;0.0328591775088617;0.667269480720759;0.890069929783904;-0.670187833567711;0.699865534020784;14002.18;82.92
"2787";2701;3101;0.0913238694964339;0.355353494853463;0.803423269819385;-0.994745128723693;0.782374722685854;25965.52;97.84
"2788";2801;3101;0.0986432961557444;0.412674330141718;0.801219071403248;-1.04031696973779;0.810617473817518;24727.38;97.84
"2789";2901;3101;0.0425136182241826;0.503777852819981;0.873301148898089;-0.746840745812524;0.827654153580676;18759.66;63.64
"2790";3001;3101;0.0571008782620278;0.183641007997019;0.826965290260684;-1.00191744374001;0.865592391107359;52331.85;119.52
"2791";3101;3101;0.144889108925556;0.0319263780933178;0.818486677777767;-1.60624207159491;0.875325764128633;250468.79;494.96
"2792";3201;3101;0.162141867897593;0.0370508640142131;0.808130777267821;-1.63288811997014;0.877573002103455;234266.67;494.96
"2793";3301;3101;0.0497527535576834;0.283347290694383;0.847872980101582;-0.901515886123096;0.867516991764539;32501.31;93.08
"2794";3401;3101;0.0328334234626475;0.486742088856286;0.898233604507302;-0.669241964506104;0.826942806461513;19170.81;54.64
"2795";3501;3101;0.0452437687884427;0.633967942346912;0.910475352477533;-0.625813400002743;0.816332358177021;14334.97;45.92
"2796";3601;3101;0.032063942244157;0.954833671457286;0.92453161650861;-0.579139921604841;0.797993456667956;9967.23;60.84
"2797";3701;3101;0.0316740390594991;0.832574480667429;0.921331060994622;-0.512903565247082;0.793229753864083;11131.99;62.6
"2798";3801;3101;0.071332743737901;0.399373599064682;0.849308339852935;-0.767610845350377;0.80529413545179;22387.31;62.6
"2799";3901;3101;0.0731242616029655;0.412682947814876;0.850566725012785;-0.805946127005481;0.819710566393252;22739.25;62.6
"2800";4001;3101;0.091750837021916;0.414183455397659;0.833215335214562;-0.847321646853591;0.805660259826254;24949.28;88.36
"2801";4101;3101;0.0884722646841514;0.374424734528574;0.82937622143523;-0.896257815055426;0.816381875216841;25247.82;88.36
"2802";4201;3101;0.0289358175497675;0.666681394382684;0.913338414147342;-0.672057675422026;0.824071749769509;14017.84;46.04
"2803";4301;3101;0.0593656813052655;0.265522346010922;0.839182419439914;-1.06548751030463;0.883726330914805;36607.28;113.88
"2804";4401;3101;0.0609477320531639;0.184539466067982;0.841149252325981;-1.18607807146073;0.890587572543343;51300.89;113.88
"2805";4501;3101;0.0610281884119562;0.318158771526271;0.846569517935925;-0.95988158873173;0.888787745681359;31293.76;113.88
"2806";4601;3101;0.0335858636639953;0.66666316498553;0.893401752487079;-0.660182915441044;0.846951284392077;14346.59;95.08
"2807";4701;3101;0.0440828828681845;1.11218180862441;0.893459126728492;-0.858760699130982;0.850455358273954;8512.73;41.38
"2808";4801;3101;0.0425984955342273;1.30954423428569;0.924491961849253;-1.03520975494683;0.889090131321629;7089.2;33.44
"2809";4901;3101;0.0545314333315636;0.878647060134797;0.92205133660674;-0.781582159100673;0.906536036463851;10520.05;30.44
"2810";5001;3101;0.0429975633920178;0.654465935505567;0.920355972530428;-0.632445846387325;0.883981897729109;14775.55;41.16
"2811";5101;3101;0.0573218579837238;0.313061727034843;0.86368569407037;-0.808281156447998;0.916246512179112;28765.57;109.6
"2812";5201;3101;0.0562784072337834;0.313203584322225;0.859999911793074;-0.794383431563084;0.886190082603134;30623.99;109.6
"2813";5301;3101;0.0602054929532144;0.473276607363354;0.884687003963609;-0.564640737747178;0.735815934024259;19852.76;60.08
"2814";5401;3101;0.0680988124272839;0.577548235112934;0.890939411900882;-0.521628399559369;0.743130218604055;14912.54;60.08
"2815";5501;3101;0.03387319877945;1.12254394957392;0.929006745532846;-0.401808535298867;0.790300688616091;8462.61;58.84
"2816";5601;3101;0.0457070549394069;1.14364876305918;0.902232029700135;-0.440629462218241;0.749738013979197;8356.1;58.84
"2817";5701;3101;0.0449736542010281;0.749685167120498;0.871600049406544;-0.537416742336862;0.783640194562007;12508.86;61.96
"2818";5801;3101;0.0532733779601815;0.317715595973182;0.851701731954528;-0.859059720308685;0.898117995433536;29374.98;96.92
"2819";5901;3101;0.0448695700773875;0.273741139693468;0.878564173090407;-0.758961516695782;0.892004530526496;32479.57;96.92
"2820";6001;3101;0.0384782772245499;0.345507250249964;0.886606406334363;-0.588213612176934;0.863699811625926;27395.9;123.2
"2821";6101;3101;0.040306420457217;0.35257694058235;0.877960823381346;-0.64061470063123;0.903133444431261;25149.04;123.2
"2822";6201;3101;0.0339711517230046;0.67937824086883;0.911175889185748;-0.563112745666069;0.916175209627311;14074.37;64.92
"2823";6301;3101;0.0481095016456931;0.492616864174474;0.873360034583624;-0.652585853773406;0.893296189569879;18879.55;76.84
"2824";6401;3101;0.0397877359649451;0.356002145228242;0.879021544005697;-0.677067081865899;0.897089088038087;25439.49;76.84
"2825";6501;3101;0.0405589087936555;0.490025142779149;0.89007627190638;-0.593882857929698;0.8576510461353;19339.11;71.72
"2826";6601;3101;0.0563242994680808;0.645444289109648;0.846861265686798;-0.61692931492579;0.81561023714225;14453.72;67.88
"2827";6701;3101;0.0658395533920678;0.963662880258657;0.755077922271373;-0.761952995475108;0.858886246290517;8432.42;67.88
"2828";6801;3101;0.0275311892296845;4.07953199942396;0.756136052014759;-0.721963467270546;0.945905553278293;2221.71;40.6
"2829";6901;3101;0.0245645643795102;4.37855044910142;0.768486216708806;-0.643174770404758;0.755385175537561;2249.4;45.36
"2830";7001;3101;0.0371281682468752;1.68826275250426;0.846335698185039;-0.672646982318716;0.78079865436494;5518.5;57.32
"2831";7101;3101;0.046826250737319;0.888248719262635;0.889520515348791;-0.649962623934289;0.787820613390999;10643.16;57.32
"2832";7201;3101;0.0563522342237735;0.911675649421354;0.920937155936046;-0.536637052023096;0.766857030747382;9714.87;42
"2833";7301;3101;0.0697561463896306;1.53947900860105;0.977164435106131;-0.27165632797126;0.773083528091739;6139.02;16.08
"2834";7401;3101;0.0676730780056435;1.94395572022966;0.974852916811579;-0.335608506828594;0.759859738231629;4931.88;16.08
"2835";7501;3101;0.0427595874991073;1.67285505995159;0.943011993487683;-1.00240997191219;0.811840362897436;5500.41;41.68
"2836";7601;3101;0.037706576157855;1.10119577976884;0.913774549914543;-0.726914945563338;0.846288681469123;8590.57;49.32
"2837";7701;3101;0.0414712465064547;0.876169065445928;0.915878287214984;-0.554042074984859;0.844350375478553;10269.96;49.32
"2838";7801;3101;0.0442630457892154;0.824498542016765;0.91792925497373;-0.57345114356095;0.946653272519772;11610.03;49.32
"2839";7901;3101;0.0361367526092763;0.678808722096985;0.9089609798058;-0.60706195989834;0.959463377153167;13805.05;76.68
"2840";8001;3101;0.0486928130117581;0.445222772318199;0.836437470158806;-0.822822440021301;0.922885399242285;22523.67;110.52
"2841";8101;3101;0.0527541776541356;0.549235431565545;0.78292125175857;-0.929954510063227;0.921347345773729;18930.35;110.52
"2842";8201;3101;0.0319729860883052;1.64389722525915;0.742188729412375;-0.803091017550092;0.956821979072187;5936.78;92.36
"2843";8301;3101;0.0427248710121359;1.42830381563382;0.737155843911212;-0.905091879604132;0.960572917063737;5894.03;75.05
"2844";8401;3101;0.045796320414052;2.37550115292856;0.679656130587402;-0.935331078410303;0.954197248453382;3684.39;75.05
"2845";8501;3101;0.0500480705074778;27.3880595327371;0.632440427983815;-0.343280999592345;0.910044849124034;358.94;3.2
"2846";8601;3101;0.0751929572083916;6.10944764603771;0.737388625869512;-0.321978369791443;0.848760519351395;1500.38;5.2
"2847";8701;3101;0.069458772298037;5.40533563909166;0.766128974325927;-0.333290686506699;0.822465398638049;1858.83;5.2
"2848";8801;3101;0.0573166150159614;6.15669711229026;0.78075266637071;-0.374750132076659;0.628288724986912;1469.69;4.12
"2849";1;3201;NA;NA;NA;NA;NA;NA;NA
"2850";101;3201;NA;NA;NA;NA;NA;NA;NA
"2851";201;3201;NA;NA;NA;NA;NA;NA;NA
"2852";301;3201;NA;NA;NA;NA;NA;NA;NA
"2853";401;3201;NA;NA;NA;NA;NA;NA;NA
"2854";501;3201;NA;NA;NA;NA;NA;NA;NA
"2855";601;3201;NA;NA;NA;NA;NA;NA;NA
"2856";701;3201;NA;NA;NA;NA;NA;NA;NA
"2857";801;3201;NA;NA;NA;NA;NA;NA;NA
"2858";901;3201;NA;NA;NA;NA;NA;NA;NA
"2859";1001;3201;NA;NA;NA;NA;NA;NA;NA
"2860";1101;3201;0.0888765313752741;0.24429139981179;0.795852428680468;-0.977524529451534;0.878394659906775;35315.96;124.88
"2861";1201;3201;0.0964205468985824;0.280801816278634;0.808775047658411;-0.860092888985599;0.837183321482993;34834.55;124.88
"2862";1301;3201;0.0370971660218598;0.488685842553378;0.897554534071326;-0.507776190742925;0.816012896202293;18842.98;91.64
"2863";1401;3201;0.0410630016843795;0.470088676483751;0.865309716269088;-0.601686662989499;0.811000139509518;19825.59;97.92
"2864";1501;3201;0.0378974231053131;0.650322828340825;0.877602963625191;-0.607335169252494;0.74755299646573;15361.01;97.92
"2865";1601;3201;0.0462697115292375;0.429729290384836;0.868271813251313;-0.665988867932758;0.817302363075494;22225.94;94.24
"2866";1701;3201;0.0858788859911776;0.202423450667092;0.808130287994591;-0.936246185962798;0.843003267189696;46100.19;145.16
"2867";1801;3201;0.0931170074161426;0.248383564244579;0.792211040323724;-1.02688762611174;0.852519812437246;40880.9;145.16
"2868";1901;3201;0.0443349286263822;0.548915933588743;0.863221551750413;-0.826870896436833;0.832320123854987;16458.14;61.52
